id;review_title_e_message;Satisfeito
92472;"satisfeito compro e sempre comprarei com
vcs d lannister.com";1
92478;recebi o produto muito antes do prazo e original. adorei;1
92482;sou cliente faz anos, é a 1ª vez que acontece atraso de entrega de mercadorias;0
92485;entrega imediata e satisfatória.;1
92579;excelente;1
92582;produto perfeito!! produto perfeito, entrege dentro do prazo.;1
92596;espero que o atraso seja por motivo da greve dos caminhoneiros.;0
92597;simplesmente ameiii a cortina, veio muito antes do prazo, e tudo certinho!!!;1
92615;perfeito tudo perfeito;1
92616;"chegou apenas o bebe conforto (pp401984324br), não tendo sido entregues o carrinho e a base (pp401984338br e pp401984341br) 
até o momento.
não deveriam usar os correios e sim alguma transpotadora";0
92617;péssima meu produtdefeito;0
92635;nnnnn gfhhhhhhhhhh;1
92636;luminárias  bom;1
92645;recomendo compra satisfatória.;1
92654;não recebi os cartuchos já recebi as lentes, porém, não recebi os cartuchos. e não consigo rastrear o pedido no aplicativo.;0
92655;só não dou nota máxima porque os cartuchos que comprei vieram em uma embalagem sem proteção, e um dos cartuchos chegou a ficar com a caixa rasgada e aberta.;0
92683;tudo perfeito;1
92686;produto entregue antes do prazo;1
92715;"não posso avaliar por algum que não recebi, gostaria de saber o por que ainda não recebi minha cortina e estão dizendo que já recebi.
obs: tive que marca tudo não em cima pq a primeira resposta é não";0
92722;entregada super rapida parabens;1
92727;muito bom  eu recebi o produto dentro da data;1
92730;comprei 2 saias e enviaram 1.;0
92732;muito bom entrega rápida , e produto conforme anunciado;1
92735;linda, mas achei que fosse maior. achei o preço elevado pelo tamanho da maleta.;1
92738;ate o momento o meu produto nao foi entregue peco que por gentileza resolva o estorno do valor ou vale compra no valor que foi pago;0
92741;esperava uma qualidade melhor do produto;1
92765;comprei duas cortinas e recebi apenas uma. na foto ela é dividida em duas partes, porém recebi apenas uma. corrigindo, não recebi, tive que retirar nos correios.;0
92771;só não dou 5 estrelas por alguns pequenos detalhes no acabamento e quanto ao texto original que vem escrito no produto. mas a oja, entregou antes do prazo, muito bem embalado e o produto é semelhante;1
92775;chegou antes do prometido;1
92776;satisfação ultra rapido;1
92792;ótimo mim entregou antes do prazo, tá de parabéns,as lojas lannister.;1
92830;não posso dar uma opinião porque o produto que recebi nem mesmo funciona, mas não seja por isso a culpa da targaryen , mas sim, culpa do fabricante do produto, por que vê-se claramente péssima qualidade.;0
92843;minha filha amou;1
92850;produto de boa qualidade entregue no prazo;1
92858;tapete péssima qualidade , ou não dá pra chamar se tapete é um tecidos custurado em um couro de plástico, já solicitei a devolução. sem mais;0
92859;recomendo  ótima loja online;1
92884;entrega rápida!  ainda não testei o produto.;1
92891;greves ainda nas mãos do correio;0
92904;ótimos produtos...???? produtos de qualidades ta aprovado...;1
92914;atendimento rápido;1
92916;recomendação trabalho excelente, dentro do prazo e você consegue monitorar desde o inicio da compra até o produto chegar na sua casa. muito bom, recomendo a todos comprar no lannister.com!;1
92928;recomendo.;1
92929;comprei o produto há 40 dias e ainda não foi entregue.;0
92936;propaganda enganosa no anúncio diz 240 capsulas mas só recebi 120, caracterizando assim crime de propaganda enganosa de acordo com o artigo 37 do código de defesa do consumidor;0
92944;o produto é bom. é maior q eu imaginava, mas os documentos não cabem. quem tem cnh tem q tirar o plástico pra guardar na carteira, pois não cabe com o plástico. identidade não cabe. no geral é boa;0
92961;preciso trocar meu produto. eu quero latas de mantimentos e não latas de condimentos.;0
92989;gostei do produto, por mais que na descrição apresentava as cores que eu gostava acabaram vindo outras cores mas descrevia que.poderia.mudar conforme o lote, mas gostei sim,recomendo;1
92995;mandaram uma câmera diferente da que pedi, e pior, com a tela riscada, cheio de manchas na parte frontal, sem adesivo de garantia e provavelmente equipamento usado recondicionado,absurdo!falta de étic;0
92996;o site da lannister é mto confiável e o produto é exatamente como nas fotos jogo lindo.;1
92997;recomendado otimo, gostei.;1
93021;solicitei o livro e chegou antes do prazo. fiquei satisfeita com a compra.;1
93047;***** muito bom;1
93048;bom;1
93049;parte do produto foi entregue, falta um relogio, embora nesse email conste que foram entregues os tres que fazem parte do pedido.a nota fiscal tb consta apenas dois relogios;0
93051;foi entregue direitinho!;1
93052;produto chegou antes do prazo previsto, bem embalado.;1
93059;entrega ok produto nao com qualidade de imagem muito boa na minha opiniao !;0
93073;recebi certinho e no prazo estou satisfeita;1
93093;recebi o produto diferente do qual eu comrprei.;0
93096;entrega rápida;1
93098;valeu a pena. como dica, deixo a sugestão de colocarem uma embalagem mais resistente, uma vez que o produto é bem pesado.;1
93113;houve problema com a entrega dos correios não entregou para a pessoa na agência mesmo com o código de rastreio e documento. informaram que o produto não estava na unidade.;0
93165;achei que não receberia a tempo de mudar mas chegou a hora que menos esperei. a cadeira é linda;0
93207;adorei o produto, tudo certo, entregue conforme esperado e com as respectivas letras certas.obrigada!;1
93209;produto errado;0
93224;fiquei satisfeita com a entrega mesmo chegando após o natal. foi um presente para adulto foi fácil explicar o atraso. quanto a eficiência do produto não sei dizer.;1
93228;entregue no prazo.... lindo produto, grande do jeito que precisava.;1
93253;"boa tarde.
até hoje ainda não recebi a minha compra.
tentei entrarem contato com vocês e não consegui.
quero que seja devolvido o valor pago, ou a mercadoria com urgência. 
aguardando o retorno.";0
93269;foi entregue com antecedência, melhor atendimento que visualizei no site;1
93271;parabéns;1
93292;"produto com sabor trocado não foi o sabor que fiz o pedido 
fiz pedido de sabor chocolate
e veio sabor baunilha
fiquei muito chateado não conferi o sabor antes de abrir pensei que pudesse confiar em vcs.";0
93307;a foto do produto no anúncio é cartucho hp 933xl original. o cartucho que mandaram é um falsificado. tenho fotos dos 2 pra p;0
93310;"ótimo produto. previsão de entrega de 09 dias e na verdade entregaram no dia seguinte da compra, o que gerou uma satisfação muito grande.

travesseiro superou minhas expectativas, por ter regulagem.";1
93318;demorou muito para entregar;0
93340;entrega incompleta paguei dois frascos, na nota constam dois e dentro da caixa veio apenas um. trata_sr de medicamentos e não posso ficar sem.;0
93386;"item chegou 2 dias após a compra! muiuuito antes do prazo!
capinha bem simples, material ?pobre? mas é exatamente como anunciado.";1
93400;otima loja, produto entregue antes do prazo previsto, recomendo a todos.;1
93401;perfeito entrega record e produto de excelente qualidade.;1
93405;recebi apenas um de dois que comprei. um lixo. já abri chamado no stark para cancelar a entrega do outro e estornar o dinheiro, pois não vou pagar 45 reais num boneco falso, da pior qualidade.;0
93409;achei super bonita.;1
93430;muito bom.;1
93442;ok;1
93448;boa entregue no prazo;1
93450;compra satistatória;1
93480;;1
93490;"foi ótima toda a negociação. o produto chegou bem antes do prometido.
tudo certo";1
93502;entregue antes do prazo e produto ok;1
93508;entrega rápida e produto ótimo. já está na minha moto. recomendo a todos!!;1
93513;super recomendado;1
93523;entrega rápida, preço bom, condição de pagamento agradável, feliz!!!;1
93526;ótimo;1
93528;o produto veio correto dentro do prazo tudo ok;1
93538;bom custo x benefício!;1
93560;péssima qualidade, estarei devolvendo o produto.;0
93562;comprei vários produtos pela amazon.com no mesmo dia. somente dois não foram entregues ainda. um deles este aspirador de carro portátil.;0
93564;no prazo e com qualidade!;1
93582;produtos de primeira linha.;1
93600;fiz a compra de 02 bases e até o momento recebi somente 01. acredito que se os produtos vem do mesmo local e a compra foi feita junta, a entrega também será realizada junta. estou aguardando o contato;0
93646;produto entregue antes do prazo e dentro das especificações. recomendo.;1
93664;ótima loja e ótimo produto;1
93669;chegou correto e dentro do prazo...recomendo.;1
93677;sim eu recomendo esta loja,;1
93734;bom bom produto;1
93769;eu não recebi a mochila, não sei se o problema foi da empresa ou da transportadora. mais independente não estou satisfeita, porque ainda não recebi o produto.;0
93770;foi entregue antes do prazo estabelecido;1
93773;acho que deveria demora mesmo tempo na entrega;0
93774;o controle chegou antes do prazo de entrega recomento o site de confiança e atendeu minha necessidade muito bom! logo esterei comprando mas!;1
93775;gostei muito do produto comprado.;1
93795;"falta acompanhamento da empresa, tentei diversas vezes contato, sem sucesso. a empresa tem não entrou em contato.
eu acabei de comprar uma tv na lannister com o referido endereço e chegou normal";0
93832;recomendo como sempre, entregue antes do prazo. produto de acordo com anunciado funcionando bem.;1
93845;produto de boa qualidade, fácil de montar e espaçosa! minha pequena amou!;1
93848;não recebi meu produto;0
93857;"entregaram a nf com as 06 unidades compradas,mas entregaram apenas 04!
aguardando resposta da empresa a respeito do ocorrido.";0
93894;a carteira é linda, porém é muito grande e for a do padrão das carteiras tradicionais.;1
93895;"gostei muito!
produto ótimo!";1
93900;produto entregue bem antes do prazo determinado;1
93903;otimo;1
93913;eu recomendo . ótima loja, super rápida na entrega .;1
93916;a impressora não veio com suas proteções completas. faltava aquela espuma sólida para manter a impressora firme dentro da embalagem. e o cartucho preto estava seco. tive que comprar outro.;0
93933;demorou muito pra chegar;0
93944;nota dez parabéns vcs foi entregue antis do prazo. eu recomendo obrigado luiz;1
93952;atendimento cumprido.;1
93971;relógio é lindo;1
93990;péssimo aparelho usado;0
94001;igual a descrição, bonito, leve. chegou antes do prazo e bem embalado. recomendo.;1
94002;estou esperando chegar o meu pedido.;0
94005;produto muito bonito, muito bem embalado.;1
94009;positiva atendeu a espectativa, entrega dentro do prazo.;1
94017;ótimo  produto entregue antes do prazo.;1
94031;na foto produto cores fortes bonitas. produto recebido cores desbotadas;0
94036;top!!! produto de qualidade recebi antes do prazo parabéns!;1
94072;bom vendedor, recomendo a todos.;1
94073;ótimo, amei;1
94082;recomendo produto veio antes do prazo, muito bem embalado, tudo conforme a descrição;1
94083;tecido de qualidade e envio antes do prazo;1
94085;produto bom, mas faltam vídeos de demonstração dos produtos;0
94093;boa recomendo;1
94103;recomendo com ressalvas. recebi o mp3 sem o fone de ouvido.;1
94158;super recomendo;1
94166;ainda não recebi meu produto;0
94180;super recomendo muito boa loja;1
94184;"o produto foi entregue muito bem embalado e chegou bem antes do prazo .
indico para todos.";1
94191;adorei o tapete, otimo custo beneficio. melhor que imaginava;1
94209;produto chegou antes, inclusive, do prazo estipulado. funciona perfeitamente bem. recomendo!;1
94212;empresa de alta qualidade.;1
94213;entregou bem antes do prazo.;1
94226;recramação estou esperando a resposta do parceiro,da loja lannister e um resposta porque ate agora so estou me aborecendo,espero que no final de tudo dei certo muito obrigado.;1
94238;produto de acordo com o prometido.;1
94244;adorei;1
94265;recomendo por tudo da avaliaçao.;1
94274;adorei o tapete. felpudo com bom acabamento;1
94286;bom;1
94287;a cortina é muito bonita,mas uma parte veio com a medida de 2.50m e a outra um pouco menor;0
94295;super recomendo!!! chegou no prazo e com qualidade!!;1
94326;tudo nos conformes  produto chegou bem antes do prazo;1
94332;não recebi o produto é não tive nenhum contato do vendedor!;0
94336;muito bom produto de ótima qualidade, entregue dentro do prazo desejado.;1
